tube_code,species_reported,Collection,Vitek,BMD,MALDI_report,MALDI_spot,MALDI_Hit_1,Read_loc,vitek_performed,loc_performed,read_1,read_2,R1_path,R2_path,AnalyteId,spot_dir,ProjectUid,ST
AH19G066,Escherichia coli,Oct18_Sep21,No,No,211111-1138-1011022398,H3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19G066_S183_L002_R1_001.fastq.gz,AH19G066_S183_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G066_S183_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G066_S183_L002_R2_001.fastq.gz,19-206-2676,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/bb07b3d4-ae8d-4676-b0a0-f8ba959b20d7/0_H3,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,73
AH19G070,Escherichia coli,Oct18_Sep21,Yes,No,211111-1138-1011022398,H4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19G070_S184_L002_R1_001.fastq.gz,AH19G070_S184_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G070_S184_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G070_S184_L002_R2_001.fastq.gz,19-209-1384,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/5b183a71-8b57-4f1a-8fd0-8be32d638de5/0_H4,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,69
AH19G076,Escherichia coli,Oct18_Sep21,Yes,No,211111-1138-1011022398,H5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19G076_S185_L002_R1_001.fastq.gz,AH19G076_S185_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G076_S185_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G076_S185_L002_R2_001.fastq.gz,19-210-2669,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/a49c3670-8ad6-41e7-8071-04ad19e0a39f/0_H5,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,127
AH19G081,Escherichia coli,Oct18_Sep21,Yes,No,211111-1138-1011022398,H6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19G081_S186_L002_R1_001.fastq.gz,AH19G081_S186_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G081_S186_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G081_S186_L002_R2_001.fastq.gz,19-212-0757,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/f074d723-d2b5-43e4-a1c9-a7ab87e344f8/0_H6,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,127
AH19G082,Escherichia coli,Oct18_Sep21,No,No,211111-1138-1011022398,H7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19G082_S187_L002_R1_001.fastq.gz,AH19G082_S187_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G082_S187_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19G082_S187_L002_R2_001.fastq.gz,19-212-1839,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/462c67e6-ef94-4dd2-8bbc-acff679f330e/0_H7,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,95
AH19H007,Escherichia coli,Oct18_Sep21,Yes,No,211111-1138-1011022398,H8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H007_S188_L002_R1_001.fastq.gz,AH19H007_S188_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H007_S188_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H007_S188_L002_R2_001.fastq.gz,19-215-1480,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/85f0607a-00fa-491a-8b28-0bd5b6ed7492/0_H8,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,349
AH19H010,Escherichia coli,Oct18_Sep21,Yes,No,211111-1138-1011022398,H9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H010_S189_L002_R1_001.fastq.gz,AH19H010_S189_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H010_S189_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H010_S189_L002_R2_001.fastq.gz,19-216-0934,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/e4e232b1-4dd2-43f0-bdfa-fe78a32afcf9/0_H9,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,95
AH19H013,Escherichia coli,Oct18_Sep21,No,No,211111-1138-1011022398,H10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19H013_S190_L002_R1_001.fastq.gz,AH19H013_S190_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H013_S190_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H013_S190_L002_R2_001.fastq.gz,19-217-1034,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/62df2f71-72ac-4746-8b7a-2d20a85fc2f8/0_H10,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,69
AH19H020,Escherichia coli,Oct18_Sep21,No,No,211111-1138-1011022398,H11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19H020_S191_L002_R1_001.fastq.gz,AH19H020_S191_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H020_S191_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H020_S191_L002_R2_001.fastq.gz,19-218-2720,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/98bde7cb-038f-4433-8c0f-5c4d3e6b7615/5cb0d738-320b-4021-8b18-72f8c08917b9/0_H11,98bde7cb-038f-4433-8c0f-5c4d3e6b7615,706
AH19H036,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H036_S194_L002_R1_001.fastq.gz,AH19H036_S194_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H036_S194_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H036_S194_L002_R2_001.fastq.gz,19-224-1711,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/47b1acae-7420-487e-9139-9f2490e2a9f2/0_A2,af2b26f1-9c7b-4949-b454-496e5c161f59,131
AH19H032,Escherichia coli,Oct18_Sep21,No,No,211111-1529-1011022437,A1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19H032_S193_L002_R1_001.fastq.gz,AH19H032_S193_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H032_S193_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H032_S193_L002_R2_001.fastq.gz,19-227-2457,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/b4458923-5afe-42e3-a443-2f5900e74271/0_A1,af2b26f1-9c7b-4949-b454-496e5c161f59,80
AH19H040,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H040_S196_L002_R1_001.fastq.gz,AH19H040_S196_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H040_S196_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H040_S196_L002_R2_001.fastq.gz,19-227-1130,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/8fb4e797-bedc-4897-a751-70631e7eb908/0_A4,af2b26f1-9c7b-4949-b454-496e5c161f59,95
AH19H037,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H037_S195_L002_R1_001.fastq.gz,AH19H037_S195_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H037_S195_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H037_S195_L002_R2_001.fastq.gz,19-228-0193,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/9c5efc29-57bf-4d0c-a876-0edf18092159/0_A3,af2b26f1-9c7b-4949-b454-496e5c161f59,131
AH19H042,Escherichia coli,Oct18_Sep21,No,No,211111-1529-1011022437,A5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19H042_S197_L002_R1_001.fastq.gz,AH19H042_S197_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H042_S197_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H042_S197_L002_R2_001.fastq.gz,19-228-0299,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/0bd7ae15-e5e2-4fec-8b85-5e7673f030f5/0_A5,af2b26f1-9c7b-4949-b454-496e5c161f59,95
AH19H061,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H061_S199_L002_R1_001.fastq.gz,AH19H061_S199_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H061_S199_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H061_S199_L002_R2_001.fastq.gz,19-233-2708,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/f26c218a-4afb-4e55-a597-f5aeb9b6e3cc/0_A7,af2b26f1-9c7b-4949-b454-496e5c161f59,95
AH19H068,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H068_S200_L002_R1_001.fastq.gz,AH19H068_S200_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H068_S200_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H068_S200_L002_R2_001.fastq.gz,19-237-1253,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/5323af75-d28e-4e6f-9899-2d92d5ff5c40/0_A8,af2b26f1-9c7b-4949-b454-496e5c161f59,73
AH19H073,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H073_S202_L002_R1_001.fastq.gz,AH19H073_S202_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H073_S202_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H073_S202_L002_R2_001.fastq.gz,19-238-2861,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/c6c1da06-910f-427e-bb2d-08e2039261fe/0_A10,af2b26f1-9c7b-4949-b454-496e5c161f59,38
AH19H076,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H076_S203_L002_R1_001.fastq.gz,AH19H076_S203_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H076_S203_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H076_S203_L002_R2_001.fastq.gz,19-239-2731,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/0986f33a-25f0-415a-b083-b30e71dedf4f/0_A11,af2b26f1-9c7b-4949-b454-496e5c161f59,73
AH19H079,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,A12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19H079_S204_L002_R1_001.fastq.gz,AH19H079_S204_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H079_S204_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19H079_S204_L002_R2_001.fastq.gz,19-240-1143,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/2adfb77b-ba9a-4112-bef9-d8e5d2331716/0_A12,af2b26f1-9c7b-4949-b454-496e5c161f59,12
AH19I014,Escherichia coli,Oct18_Sep21,Yes Updated,No,211111-1529-1011022437,B8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I014_S212_L002_R1_001.fastq.gz,AH19I014_S212_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I014_S212_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I014_S212_L002_R2_001.fastq.gz,19-240-2383,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/84826365-7852-471a-b645-ae5d71d12587/0_B8,af2b26f1-9c7b-4949-b454-496e5c161f59,131
AH19I002,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,B1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I002_S205_L002_R1_001.fastq.gz,AH19I002_S205_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I002_S205_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I002_S205_L002_R2_001.fastq.gz,19-243-1963,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/10a596a4-0dda-4e36-97dc-f8ed070bee23/0_B1,af2b26f1-9c7b-4949-b454-496e5c161f59,73
AH19I003,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,B2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I003_S206_L002_R1_001.fastq.gz,AH19I003_S206_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I003_S206_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I003_S206_L002_R2_001.fastq.gz,19-244-0410,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/3a190b98-5b39-40f9-ab19-1012eac146a3/0_B2,af2b26f1-9c7b-4949-b454-496e5c161f59,540
AH19I005,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,B3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I005_S207_L002_R1_001.fastq.gz,AH19I005_S207_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I005_S207_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I005_S207_L002_R2_001.fastq.gz,19-245-0164,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/25351e7e-236d-46f2-88f4-cd39332c863f/0_B3,af2b26f1-9c7b-4949-b454-496e5c161f59,12
AH19I012,Escherichia coli,Oct18_Sep21,Yes Updated,No,211111-1529-1011022437,B7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I012_S211_L002_R1_001.fastq.gz,AH19I012_S211_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I012_S211_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I012_S211_L002_R2_001.fastq.gz,19-246-0913,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/6d7d2db0-ace4-4a01-b1b0-43061ff51fc6/0_B7,af2b26f1-9c7b-4949-b454-496e5c161f59,95
AH19I007,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,B5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I007_S209_L002_R1_001.fastq.gz,AH19I007_S209_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I007_S209_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I007_S209_L002_R2_001.fastq.gz,19-248-2078,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/16782154-ff7a-47c2-a34c-b92002d09bba/0_B5,af2b26f1-9c7b-4949-b454-496e5c161f59,95
AH19I009,Escherichia coli,Oct18_Sep21,Yes,No,211111-1529-1011022437,B6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I009_S210_L002_R1_001.fastq.gz,AH19I009_S210_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I009_S210_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I009_S210_L002_R2_001.fastq.gz,19-248-2646,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/ce127e2e-ca35-48cd-bd74-832a6c74aec9/0_B6,af2b26f1-9c7b-4949-b454-496e5c161f59,69
AH19I006,Escherichia coli,Oct18_Sep21,No,No,211111-1529-1011022437,B4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,No,0,AH19I006_S208_L002_R1_001.fastq.gz,AH19I006_S208_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I006_S208_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I006_S208_L002_R2_001.fastq.gz,19-250-1389,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/af2b26f1-9c7b-4949-b454-496e5c161f59/e0f081b3-cd82-40a8-a7fc-7633058a2417/0_B4,af2b26f1-9c7b-4949-b454-496e5c161f59,648
AH19I024,Escherichia coli,Oct18_Sep21,Yes,No,211111-1749-1011022514,F1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3,Yes,Alfred,AH19I024_S213_L002_R1_001.fastq.gz,AH19I024_S213_L002_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I024_S213_L002_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220125_SuperbugAi_novaseq3/AH19I024_S213_L002_R2_001.fastq.gz,19-253-1728,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ad12c976-ee1e-44c3-8ece-b50c3cd5435b/ed1362ac-56da-4001-b9f4-d285d8012f05/0_F1,ad12c976-ee1e-44c3-8ece-b50c3cd5435b,450
